1,10
1,216
1,151
1,111
1,217
1,152
1,218
1,152
1,93
1,134
1,70
1,152
1,151
1,70
1,92
1,70
1,111
1,152
1,70
1,70
1,152
1,152
1,219
1,152
1,220
1,221
1,152
1,152
1,152
1,35
1,158
1,222
1,69
1,35
1,223
1,218
1,224
1,109
1,225
1,112
1,130
1,226
1,35
1,35
1,114
1,227
1,10
1,10
1,10
1,228
1,229
1,230
1,231
1,131
1,35
1,232
1,27
1,233
1,234
1,235
1,35
1,35
1,236
1,119
1,35
1,237
1,35
1,238
239,121
239,240
239,241
239,242
239,243
239,244
239,245
239,246
239,247
239,248
239,18
239,249
239,250
239,251
239,252
239,253
239,254
239,255
239,156
239,256
239,257
239,258
239,92
239,17
239,17
239,259
239,260
239,260
239,261
239,261
239,262
239,263
239,264
239,23
239,265
239,266
239,267
239,268
239,269
239,270
239,271
239,22
239,272
239,273
239,75
239,39
239,28
239,30
239,261
239,36
239,39
239,11
239,274
239,88
239,61
239,275
239,11
239,20
239,276
239,35
239,189
239,277
239,278
239,279
239,280
239,281
239,282
239,275
239,47
239,283
239,284
239,20
239,22
239,258
239,275
239,285
239,261
239,261
239,286
239,287
239,288
239,289
239,290
239,291
239,292
239,293
239,73
239,294
239,295
239,296
239,30
239,297
239,2
239,298
239,298
239,299
239,300
239,286
239,301
239,302
239,81
239,258
239,303
239,304
239,305
239,306
239,307
239,308
239,309
239,8
239,310
239,311
239,75
239,2
239,297
239,312
239,219
239,313
239,314
239,72
239,86
239,75
239,74
239,315
239,17
239,316
239,317
239,75
239,318
239,72
239,72
239,319
239,320
239,89
239,321
239,72
239,322
239,72
239,109
239,261
239,323
239,324
239,325
239,184
239,326
239,327
239,72
239,75
239,142
239,219
239,142
239,265
239,287
239,72
239,328
239,329
239,92
239,136
239,75
239,2
239,92
239,8
239,265
239,330
239,331
239,328
239,332
239,333
239,334
239,156
239,335
239,336
239,241
239,35
239,80
239,75
239,337
239,265
239,319
239,75
239,338
239,339
239,142
239,340
239,341
239,61
239,342
239,327
239,294
239,286
239,100
239,103
239,343
239,344
239,74
239,345
239,346
239,72
239,347
239,57
239,348
239,349
239,92
239,156
239,100
239,350
239,351
239,72
239,72
239,92
239,343
239,61
239,265
239,113
239,352
239,75
239,114
239,75
239,353
239,241
239,261
239,11
239,38
239,354
239,261
239,274
239,355
239,2
239,38
239,275
239,111
239,356
239,274
239,75
239,80
239,357
239,286
239,111
239,261
239,56
239,275
239,358
239,306
239,327
239,219
239,359
239,360
239,361
239,35
239,362
239,363
239,364
239,365
239,366
239,74
239,367
239,368
239,20
239,300
239,75
239,72
239,75
239,276
239,75
239,72
239,72
239,369
239,75
239,129
239,90
239,339
239,39
239,130
239,72
239,10
239,142
239,2
239,2
239,142
239,278
239,275
239,72
239,370
239,33
239,371
239,372
239,373
239,275
239,75
239,374
239,219
239,72
239,221
239,75
239,375
239,376
239,74
239,306
239,377
239,142
239,378
239,379
239,356
239,72
239,35
239,290
239,142
239,380
239,199
239,38
239,143
239,261
239,72
239,35
239,381
239,59
239,258
239,380
239,382
239,383
239,270
239,150
239,384
239,326
239,89
239,385
239,386
239,387
239,388
239,389
239,261
239,390
239,220
239,35
239,150
239,75
239,391
239,392
239,393
239,394
239,142
239,395
239,396
239,20
239,153
239,189
239,156
239,397
239,52
239,271
239,398
239,399
239,400
239,401
239,402
239,2
239,403
239,404
239,405
239,276
239,406
239,407
239,184
239,372
239,93
239,408
239,408
239,409
239,92
239,410
239,411
239,217
239,41
239,10
239,75
239,150
239,36
239,35
239,412
239,413
239,72
239,414
239,59
239,415
239,416
239,89
239,74
239,417
239,100
239,75
239,100
239,142
239,142
239,27
239,418
239,326
239,419
239,420
239,298
239,421
239,150
239,74
239,422
239,150
239,274
239,423
239,416
239,89
239,2
239,59
239,412
239,424
239,59
239,312
239,425
239,326
239,100
239,416
239,426
239,345
239,278
239,402
239,150
239,287
239,427
239,208
239,122
239,395
239,428
239,429
239,59
239,27
239,312
239,274
239,312
239,412
239,430
239,431
239,416
239,432
239,7
239,22
239,27
239,11
239,7
239,433
239,434
239,274
239,435
239,160
239,72
239,35
239,287
239,399
239,436
239,142
239,261
239,426
239,437
239,380
239,438
239,412
239,7
239,439
239,440
239,441
239,432
239,442
239,35
239,261
239,426
239,443
239,150
239,444
239,312
239,445
239,35
239,446
239,150
239,447
239,298
239,448
239,449
239,59
239,72
239,450
239,451
239,257
239,208
239,452
239,312
239,142
239,103
239,35
239,93
239,39
239,372
239,72
239,142
239,142
239,383
239,453
239,324
239,454
239,59
239,455
239,372
239,59
239,59
239,70
239,383
239,59
239,456
239,59
239,261
239,35
239,457
239,261
239,458
239,459
239,326
239,111
239,460
239,353
239,461
239,131
239,353
239,462
239,353
239,463
239,353
239,100
239,464
239,465
239,466
239,467
239,22
239,162
239,468
239,469
239,470
239,208
239,471
239,472
239,399
239,467
239,75
239,353
239,473
239,30
239,433
239,75
239,460
239,167
239,474
239,415
239,35
239,312
239,475
239,142
239,35
239,353
239,326
239,416
239,142
239,59
239,93
239,475
239,261
239,221
239,476
239,477
239,353
239,35
239,478
239,479
239,480
239,219
239,59
239,89
239,61
239,481
239,72
239,20
239,2
239,319
239,482
239,220
239,372
239,483
239,90
239,72
239,111
239,484
239,228
239,485
239,35
239,72
239,39
239,460
239,486
239,487
239,488
239,59
239,300
239,412
239,489
239,490
239,137
239,142
239,61
239,89
239,465
239,2
239,61
239,465
239,297
239,491
239,492
239,72
239,261
239,493
239,89
239,494
239,462
239,413
239,75
239,495
239,412
239,496
239,413
239,497
239,35
239,498
239,499
239,500
239,59
239,501
239,152
239,179
239,308
239,89
239,89
239,261
239,89
239,302
239,89
239,114
239,488
239,89
239,90
239,483
239,89
239,297
239,142
239,35
239,88
239,189
239,445
239,502
239,35
239,503
239,504
239,83
239,158
239,90
239,505
239,88
239,327
239,506
239,206
239,507
239,93
239,93
239,61
239,508
239,509
239,61
239,275
239,88
239,75
239,202
239,445
239,90
239,61
239,150
239,399
239,20
239,90
239,103
239,449
239,89
239,61
239,510
239,338
239,35
239,297
239,511
239,59
239,512
239,7
239,513
239,408
239,59
239,399
239,514
239,142
239,515
239,516
239,482
239,517
239,518
239,519
239,520
239,35
239,521
239,522
239,179
239,35
239,399
239,111
239,275
239,523
239,524
239,114
239,516
239,74
239,27
239,312
239,74
239,525
239,92
239,526
239,61
239,221
239,527
239,528
239,35
239,245
239,465
239,89
239,89
239,92
239,529
239,2
239,2
239,257
239,221
239,530
239,257
239,228
239,189
239,257
239,372
239,2
239,531
239,513
239,35
239,100
239,100
239,261
239,275
239,35
239,353
239,532
239,261
239,533
239,534
239,257
239,150
239,58
239,513
239,404
239,306
239,535
239,465
239,536
239,537
239,538
239,69
239,69
239,539
239,411
239,7
239,17
239,93
239,142
239,298
239,142
239,540
239,142
239,418
239,298
239,452
239,222
239,298
239,541
239,341
239,542
239,206
239,543
239,544
239,237
239,545
239,270
239,546
239,22
239,220
239,477
239,111
239,257
239,35
239,142
239,275
239,547
239,22
239,548
239,72
239,153
239,549
239,550
239,350
239,226
239,2
239,142
239,551
239,552
239,75
239,151
239,553
239,553
239,2
239,554
239,485
239,326
239,151
239,555
239,556
239,260
239,485
239,557
239,558
239,35
239,380
239,142
239,559
239,2
239,465
239,55
239,499
239,142
239,560
239,35
239,90
239,300
239,111
239,561
239,275
239,2
239,35
239,562
239,563
239,541
239,564
239,545
239,142
239,565
239,401
239,478
239,412
239,531
239,2
239,566
239,114
239,567
239,568
239,142
239,401
239,59
239,569
53,74
53,240
53,250
53,570
53,7
53,109
53,27
53,15
53,10
53,39
53,156
53,156
53,39
53,22
53,39
53,27
53,32
53,92
53,571
53,22
53,572
53,22
53,381
53,572
53,22
53,22
53,52
53,573
53,22
53,548
53,69
53,72
53,257
53,574
53,27
53,575
53,188
53,27
53,576
53,284
53,88
53,399
53,314
53,577
53,571
53,578
53,578
53,579
53,116
53,245
53,580
53,581
53,368
53,576
53,582
53,188
53,13
53,575
53,583
53,278
53,357
53,131
53,275
53,41
53,166
53,7
53,584
53,14
53,250
53,126
53,13
53,571
53,314
53,416
53,108
53,350
53,585
53,131
53,134
53,586
53,587
53,588
53,188
53,589
53,121
53,590
53,188
53,137
53,102
53,137
53,488
53,142
53,591
53,592
53,593
53,594
53,350
53,595
53,596
53,416
53,122
53,338
53,597
53,2
53,39
53,144
53,39
53,156
53,13
53,131
53,237
53,35
53,131
53,275
53,131
53,275
53,350
53,582
53,142
53,131
53,131
53,184
53,583
53,39
53,131
53,598
53,131
53,189
53,599
53,156
53,156
53,35
53,421
53,600
53,582
53,421
53,131
53,146
53,131
53,582
53,571
53,601
53,602
53,220
53,603
53,604
53,131
53,131
53,131
53,605
53,421
53,21
53,168
53,606
53,399
53,583
53,137
53,131
53,261
53,39
53,39
53,39
53,156
53,314
53,607
53,208
53,608
53,421
53,421
53,609
53,69
53,610
53,611
53,612
53,613
53,189
53,602
53,608
53,614
53,416
53,464
53,582
53,615
53,616
53,617
53,346
53,209
53,176
53,421
53,395
53,618
53,619
53,465
53,134
53,572
53,620
53,74
53,596
53,621
53,275
53,72
53,131
53,131
53,622
53,623
53,27
53,143
53,582
53,582
53,624
53,625
53,92
53,626
53,627
53,590
53,613
53,384
53,14
53,582
53,628
53,465
53,629
53,630
53,109
53,465
53,131
53,432
53,608
53,631
53,488
53,632
53,184
53,350
53,633
53,114
53,350
53,634
53,188
53,59
53,635
53,636
53,637
53,188
53,74
53,189
53,74
53,131
53,189
53,638
53,59
53,176
53,14
53,14
53,350
53,89
53,639
53,35
53,640
53,641
53,201
53,69
53,642
53,643
53,27
53,462
53,644
53,131
53,245
53,645
53,208
53,623
53,646
53,646
53,647
53,648
53,649
53,650
53,607
53,39
53,651
53,350
53,350
53,652
53,514
53,548
53,653
53,339
53,608
53,654
53,350
53,35
53,655
53,221
53,342
53,656
53,537
53,35
53,357
53,657
53,69
53,658
53,659
53,513
53,350
53,421
53,660
53,245
53,661
53,433
53,525
53,350
53,152
53,220
53,662
53,13
53,111
53,220
53,596
53,596
53,104
53,93
53,109
53,663
53,664
53,665
53,257
53,222
53,421
53,102
53,131
53,666
53,667
53,69
53,668
53,567
53,557
53,421
53,669
53,670
53,608
53,671
53,672
53,673
53,462
53,674
53,675
53,676
53,350
53,576
53,677
53,678
53,613
53,416
53,488
53,499
53,679
53,680
53,131
53,131
53,131
53,14
53,131
53,188
53,681
53,682
53,245
53,683
53,35
53,617
53,41
53,667
53,30
53,596
53,684
53,596
53,685
53,686
53,687
53,688
53,689
53,690
53,196
53,691
53,513
53,692
53,693
53,357
53,694
53,695
53,596
53,696
53,697
53,698
53,645
53,179
53,699
53,700
53,701
53,702
53,703
53,607
53,152
53,704
53,705
53,706
53,196
53,707
53,231
53,708
53,709
53,131
53,710
53,711
53,220
53,357
53,245
53,74
53,555
53,712
53,554
53,713
53,714
53,513
53,35
53,196
53,497
53,7
53,715
53,69
53,188
53,567
53,716
53,717
53,114
53,718
53,719
53,720
53,667
53,721
53,667
53,395
53,722
53,723
53,724
53,74
53,185
53,234
53,691
53,725
53,421
53,421
53,131
53,726
53,583
53,727
53,728
53,729
53,119
53,608
53,730
53,488
53,566
53,346
38,731
38,261
38,732
38,733
38,92
38,23
38,734
38,100
38,735
38,736
38,737
38,308
38,261
38,738
38,11
38,74
38,739
38,219
38,11
38,219
38,740
38,11
38,741
38,742
38,743
38,744
38,49
38,122
38,287
38,745
38,746
38,17
38,747
38,26
38,66
38,748
38,35
38,509
38,749
38,297
38,35
38,19
38,77
38,467
38,69
38,82
38,750
38,326
38,751
38,35
38,87
38,58
38,752
38,753
38,300
38,754
38,755
38,756
38,39
38,258
38,757
38,757
38,733
38,755
38,758
38,153
38,759
38,93
38,92
38,61
38,760
38,761
38,336
38,319
38,762
38,763
38,764
38,72
38,153
38,326
38,765
38,61
38,766
38,90
38,57
38,767
38,768
38,769
38,90
38,103
38,14
38,770
38,275
38,241
38,357
38,771
38,772
38,773
38,114
38,275
38,74
38,319
38,239
38,750
38,219
38,361
38,275
38,774
38,775
38,776
38,367
38,41
38,777
38,778
38,326
38,779
38,48
38,745
38,308
38,780
38,781
38,782
38,783
38,138
38,784
38,785
38,645
38,137
38,199
38,35
38,90
38,134
38,786
38,114
38,111
38,137
38,137
38,137
38,137
38,365
38,787
38,788
38,789
38,100
38,790
38,791
38,100
38,792
38,275
38,10
38,88
38,793
38,356
38,794
38,184
38,795
38,130
38,75
38,796
38,709
38,797
38,335
38,798
38,799
38,800
38,801
38,802
38,275
38,803
38,804
38,323
38,805
38,806
38,142
38,461
38,461
38,41
38,807
38,462
38,808
38,809
38,810
38,811
38,11
38,781
38,812
38,813
38,164
38,35
38,814
38,444
38,626
38,815
38,816
38,817
38,613
38,186
38,74
38,61
38,587
38,818
38,819
38,308
38,754
38,820
38,347
38,10
38,820
38,821
38,822
38,61
38,625
38,823
38,74
38,824
38,825
38,826
38,827
38,35
38,828
38,829
38,830
38,831
38,326
38,59
38,832
38,833
38,834
38,100
38,835
38,832
38,326
38,836
38,35
38,837
38,445
38,838
38,839
38,757
38,840
38,645
38,74
38,61
38,841
38,842
38,843
38,844
38,61
38,845
38,846
38,193
38,847
38,847
38,848
38,849
38,850
38,851
38,852
38,853
38,86
38,530
38,79
38,850
38,854
38,100
38,855
38,856
38,857
38,90
38,536
38,858
38,859
38,860
38,715
38,861
38,546
38,862
38,863
38,461
38,864
38,865
38,866
38,92
38,867
38,868
38,842
38,864
38,869
38,870
38,870
38,871
38,872
38,873
38,198
38,198
38,874
38,117
38,741
38,875
38,876
38,230
38,546
38,877
38,878
38,728
38,728
38,92
38,819
38,879
38,461
38,842
38,880
38,881
38,819
38,41
38,715
882,281
882,281
882,240
882,832
882,92
882,883
882,482
882,8
882,884
882,10
882,885
882,276
882,25
882,39
882,22
882,62
882,92
882,834
882,62
882,52
882,886
882,887
882,75
882,888
882,889
882,890
882,299
882,571
882,184
882,891
882,337
882,892
882,893
882,894
882,895
882,896
882,897
882,275
882,199
882,772
882,898
882,70
882,899
882,900
882,415
882,219
882,364
882,901
882,343
882,114
882,130
882,379
882,902
882,137
882,903
882,130
882,39
882,257
882,72
882,153
882,114
882,156
882,142
882,904
882,59
882,905
882,142
882,278
882,156
882,167
882,906
882,134
882,478
882,61
882,142
882,134
882,907
882,130
882,172
882,57
882,90
882,134
882,137
882,908
882,89
882,41
882,93
882,70
882,180
882,909
882,910
882,339
882,911
882,912
882,913
882,59
882,89
882,88
882,914
882,915
882,916
882,200
882,88
882,209
882,917
882,90
882,599
882,916
882,918
882,919
882,920
882,921
882,922
882,137
882,923
882,924
882,925
882,926
882,36
882,927
882,93
882,334
882,540
882,928
882,918
882,929
882,930
882,153
882,567
882,225
882,931
882,905
882,932
882,933
882,934
882,130
882,930
882,935
882,567
882,936
882,510
882,220
882,69
882,339
882,937
882,938
882,74
882,913
882,939
882,399
92,71
92,905
92,11
92,275
92,285
92,257
92,74
92,93
92,35
92,257
92,93
92,41
92,275
92,93
92,940
79,941
79,942
79,261
79,10
79,852
79,275
79,943
79,10
79,27
79,905
79,297
79,41
79,10
79,67
79,10
79,475
79,944
79,2
79,72
79,19
79,10
79,11
79,339
79,744
79,302
79,254
79,139
79,302
79,250
79,302
79,10
79,35
79,302
79,75
79,302
79,945
79,946
79,927
79,927
79,947
79,792
79,444
79,948
79,10
79,121
79,41
79,949
79,11
79,402
79,75
79,80
79,142
79,156
79,339
79,57
79,71
79,241
79,950
79,951
79,952
79,35
79,75
79,953
79,302
79,134
79,954
79,761
79,41
79,41
79,134
79,955
79,74
79,302
79,308
79,545
79,111
79,821
79,956
79,221
79,546
79,312
79,193
79,528
79,957
79,90
79,92
79,791
79,137
79,69
79,326
79,104
79,477
79,958
79,959
79,960
79,961
79,111
79,312
79,962
79,189
79,219
79,38
79,100
79,39
79,16
79,72
79,963
79,964
79,275
79,90
79,8
79,257
79,965
79,966
79,967
79,968
79,969
79,970
79,27
79,20
79,275
79,137
79,131
79,478
79,7
79,419
79,38
79,971
79,972
79,973
79,974
79,975
79,27
79,137
79,976
79,90
79,184
79,663
79,977
79,978
79,35
79,953
79,979
79,130
79,35
79,980
79,967
79,981
79,982
79,350
79,75
79,983
79,75
79,984
79,985
79,100
79,121
79,312
79,986
79,987
79,988
79,326
79,989
79,142
79,14
79,990
79,991
79,137
79,992
79,993
79,994
79,994
79,72
79,625
79,995
79,996
79,829
79,997
79,998
79,10
79,207
79,554
79,999
79,999
79,35
79,445
79,1000
79,525
79,1001
79,89
79,1002
79,74
79,41
79,852
79,1003
79,151
79,275
79,1004
79,80
79,74
79,507
79,111
79,104
79,153
79,1005
79,61
79,825
79,100
79,552
79,75
79,159
79,1006
79,547
79,990
79,1007
79,1008
79,302
79,1009
79,638
79,1010
79,662
79,953
79,1011
79,677
79,554
79,1012
79,1013
79,1014
79,488
79,35
79,1015
79,1016
79,326
79,1017
79,131
79,1018
79,59
79,850
79,930
79,339
79,1009
79,1019
79,357
79,90
79,286
79,90
79,541
79,293
79,1019
79,1020
79,1021
79,1022
79,1023
79,316
79,75
79,936
79,1024
79,1025
79,1026
79,71
79,275
79,1027
79,741
79,1028
79,83
79,1029
79,769
79,142
79,1030
79,936
79,690
79,1031
79,316
79,521
79,1016
79,365
79,365
79,207
79,728
79,963
79,316
79,728
79,1032
79,35
79,339
79,10
79,1009
79,1033
79,1034
79,1035
79,1036
79,1037
79,781
79,1038
79,1039
79,257
79,718
79,276
79,57
79,1040
79,1019
79,1041
79,1042
276,1043
276,252
276,257
276,1044
276,314
276,1045
276,252
276,1046
276,1047
276,1048
276,1049
276,220
276,312
276,1050
276,1051
276,1052
276,297
276,432
276,11
276,1053
276,278
276,92
276,23
276,1054
276,22
276,92
276,25
276,1055
276,645
276,645
276,1056
276,646
276,1057
276,27
276,67
276,1058
276,1059
276,19
276,2
276,156
276,32
276,736
276,1060
276,1060
276,11
276,1061
276,1062
276,53
276,1063
276,101
276,1064
276,22
276,67
276,104
276,1065
276,38
276,302
276,261
276,2
276,1066
276,297
276,35
276,35
276,22
276,265
276,257
276,41
276,734
276,20
276,241
276,299
276,234
276,1067
276,1068
276,1069
276,244
276,963
276,482
276,92
276,73
276,244
276,1070
276,70
276,1071
276,285
276,1072
276,1073
276,239
276,83
276,546
276,426
276,3
276,325
276,339
276,1074
276,297
276,261
276,53
276,1075
276,661
276,482
276,1076
276,88
276,1077
276,483
276,1059
276,278
276,59
276,462
276,322
276,278
276,19
276,1078
276,432
276,1079
276,546
276,432
276,72
276,67
276,38
276,142
276,1080
276,1081
276,1082
276,766
276,765
276,571
276,571
276,1083
276,1084
276,156
276,67
276,53
276,256
276,1085
276,1086
276,1087
276,319
276,949
276,342
276,1088
276,90
276,343
276,951
276,294
276,346
276,72
276,1089
276,33
276,1090
276,1091
276,834
276,357
276,645
276,310
276,356
276,35
276,275
276,605
276,1092
276,321
276,1093
276,27
276,1094
276,241
276,61
276,241
276,241
276,1095
276,1096
276,188
276,1097
276,1088
276,1098
276,1099
276,762
276,74
276,312
276,1100
276,1099
276,547
276,162
276,80
276,476
276,275
276,1101
276,1102
276,1103
276,339
276,162
276,834
276,1104
276,1105
276,1106
276,1107
276,1108
276,1109
276,1110
276,1111
276,695
276,584
276,584
276,584
276,584
276,584
276,584
276,584
276,1112
276,14
276,1020
276,1113
276,27
276,241
276,1114
276,1115
276,199
276,955
276,308
276,1116
276,584
276,584
276,584
276,584
276,1117
276,35
276,412
276,432
276,582
276,702
276,1118
276,582
276,41
276,1119
276,72
276,108
276,92
276,331
276,1120
276,416
276,1121
276,1122
276,1122
276,232
276,1123
276,53
276,1124
276,68
276,131
276,1125
276,326
276,1126
276,108
276,1127
276,93
276,379
276,127
276,127
276,285
276,1128
276,339
276,134
276,1129
276,1130
276,433
276,1131
276,780
276,433
276,1132
276,237
276,1133
276,188
276,584
276,1134
276,547
276,137
276,1135
276,1136
276,54
276,100
276,432
276,1137
276,1138
276,1139
276,39
276,828
276,257
276,1140
276,90
276,1141
276,582
276,372
276,523
276,1142
276,69
276,750
276,92
276,92
276,1143
276,395
276,1141
276,421
276,582
276,837
276,1144
276,1115
276,1145
276,70
276,1146
276,1147
276,235
276,751
276,146
276,2
276,1071
276,217
276,402
276,156
276,1148
276,1148
276,2
276,2
276,1149
276,582
276,36
276,36
276,36
276,582
276,582
276,114
276,571
276,1150
276,308
276,28
276,448
276,1151
276,72
276,582
276,1152
276,1153
276,462
276,41
276,582
276,582
276,975
276,92
276,1154
276,67
276,1155
276,1156
276,36
276,36
276,275
276,1157
276,414
276,540
276,131
276,1158
276,418
276,421
276,22
276,432
276,1159
276,432
276,750
276,1160
276,470
276,468
276,1161
276,1162
276,136
276,244
276,1163
276,475
276,1164
276,100
276,88
276,39
276,418
276,1165
276,134
276,53
276,465
276,69
276,462
276,395
276,395
276,497
276,235
276,990
276,433
276,53
276,547
276,1071
276,1166
276,1167
276,257
276,1071
276,263
276,1168
276,506
276,488
276,536
276,100
276,582
276,497
276,86
276,1169
276,416
276,257
276,1170
276,257
276,582
276,53
276,53
276,631
276,53
276,363
276,184
276,582
276,363
276,188
276,53
276,53
276,14
276,53
276,35
276,221
276,275
276,168
276,19
276,98
276,89
276,53
276,119
276,235
276,111
276,645
276,1171
276,69
276,833
276,421
276,35
276,1172
276,142
276,1173
276,751
276,1174
276,130
276,169
276,92
276,151
276,90
276,136
276,644
276,540
276,41
276,499
276,1096
276,139
276,235
276,90
276,59
276,131
276,1175
276,715
276,1176
276,1177
276,1178
276,1071
276,35
276,93
276,1179
276,1180
276,517
276,1175
276,1135
276,58
276,434
276,1181
276,1182
276,540
276,715
276,715
276,715
276,658
276,825
276,672
276,53
276,1030
276,159
276,741
276,1183
276,1184
276,1185
276,542
276,1186
276,547
276,1187
276,645
276,1188
276,1189
276,660
276,1190
276,1178
276,1071
276,100
276,726
276,1065
276,1191
276,1192
276,677
276,488
276,86
276,1193
276,235
276,235
276,1194
276,235
276,1195
276,130
276,235
276,320
276,1196
276,1197
276,1198
276,88
276,234
276,92
276,433
276,416
276,1199
276,1200
276,726
276,278
276,1201
276,936
276,35
276,695
276,19
276,1202
276,715
276,695
276,92
276,395
276,220
276,114
276,584
276,1189
276,53
276,1203
276,254
276,939
276,550
276,1204
276,125
276,1205
276,1206
276,1182
276,36
276,36
276,221
276,395
276,164
276,1207
276,131
276,1208
276,1209
276,235
276,1210
276,235
276,1211
276,35
276,547
276,1212
276,728
276,1213
276,432
276,1214
276,260
276,1215
276,59
276,1216
276,69
1217,270
1217,1218
1217,166
1217,221
1217,278
1217,254
1217,275
1217,26
1217,927
1217,1219
1217,1220
1217,381
1217,1221
1217,2
1217,2
1217,33
1217,209
1217,37
1217,1222
1217,74
1217,33
1217,209
1217,1100
1217,432
1217,1223
1217,432
1217,1224
1217,278
1217,1225
1217,294
1217,164
1217,61
1217,276
1217,297
1217,1226
1217,1161
1217,1227
1217,221
1217,308
1217,229
1217,56
1217,35
1217,734
1217,1228
1217,2
1217,319
1217,1229
1217,257
1217,19
1217,342
1217,1230
1217,257
1217,71
1217,69
1217,536
1217,219
1217,219
1217,257
1217,33
1217,1231
1217,39
1217,1232
1217,963
1217,1233
1217,1234
1217,995
1217,1233
1217,1096
1217,241
1217,301
1217,257
1217,81
1217,1235
1217,1236
1217,1237
1217,1238
1217,1239
1217,131
1217,1240
1217,27
1217,356
1217,1241
1217,1242
1217,1243
1217,1244
1217,1245
1217,257
1217,1246
1217,1247
1217,776
1217,1241
1217,256
1217,36
1217,1241
1217,28
1217,1248
1217,477
1217,999
1217,999
1217,263
1217,970
1217,356
1217,92
1217,257
1217,220
1217,328
1217,328
1217,1249
1217,1250
1217,220
1217,33
1217,193
1217,709
1217,475
1217,1251
1217,1252
1217,257
1217,193
1217,448
1217,104
1217,257
1217,117
1217,448
1217,257
1217,314
1217,257
1217,1253
1217,154
1217,53
1217,1254
1217,19
1217,1254
1217,10
1217,1255
1217,1254
1217,92
1217,398
1217,156
1217,1256
1217,1257
1217,308
1217,154
1217,445
1217,92
1217,1258
1217,257
1217,68
1217,1096
1217,150
1217,1259
1217,1260
1217,1261
1217,56
1217,220
1217,90
1217,1262
1217,445
1217,356
1217,1096
1217,126
1217,356
1217,74
1217,17
1217,747
1217,1263
1217,41
1217,10
1217,747
